Company(Maker-if known);SpecificBeanOrigin or BarName;REF;ReviewDate;CocoaPercent;CompanyLocation;Rating;BeanType;BroadBeanOrigin
Soma;Carenero Superior;951;2012;0,7;Canada;375;Trinitario;Venezuela
Soma;Eastern Promises;967;2012;0,7;Canada;35;Blend;Mad., Java, PNG
Soma;Papua New Guinea;983;2012;0,85;Canada;35;Trinitario;Papua New Guinea
Soma;Grenada, Black Science;676;2011;0,7;Canada;275;Trinitario;Grenada
Soma;Alto Beni, Wild Bolivian;676;2011;0,7;Canada;35;Nacional;Bolivia
Soma;Peruvian;676;2011;0,64;Canada;4;nan;Peru
Soma;Three Amigos(Chuao, Wild Bolivia, D.R.);676;2011;0,7;Canada;4;;Ven, Bolivia, D.R.
Soma;Elvesia P., Black Science;682;2011;0,7;Canada;375;Forastero;Dominican Republic
Soma;Chuao;688;2011;0,7;Canada;35;Criollo;Venezuela
Soma;Black Science Blend 1;607;2010;0,7;Canada;375;Trinitario, Nacional;DR, Ecuador, Peru
Soma;Hispaniola;377;2009;0,7;Canada;3;Forastero;Dominican Republic
Soma;Africa;377;2009;0,7;Canada;35;Forastero;Ghana
Soma;Conacado;387;2009;0,7;Canada;3;Trinitario;Dominican Republic
Soma;Papua New Guinea;387;2009;0,7;Canada;35;Trinitario;Papua New Guinea
Soma;Madagascar;387;2009;0,7;Canada;375;Criollo;Madagascar
Soma;Ocumare;387;2009;0,7;Canada;375;Criollo;Venezuela
Somerville;Nicaragua;1367;2014;0,7;U.S.A.;325;nan;Nicaragua
Somerville;Hawaiian, Big Island;1395;2014;0,7;U.S.A.;35;nan;Hawaii
Soul;Dominican Republic;1932;2017;0,7;Canada;325;nan;Dominican Republic
Soul;Madagascar;1936;2017;0,7;Canada;35;nan;Madagascar
Soul;Venezuela;1936;2017;0,75;Canada;35;nan;Venezuela
Soul;Ecuador;1936;2017;0,75;Canada;325;nan;Ecuador
Soul;Papua New Guinea;1936;2017;0,77;Canada;325;nan;Papua New Guinea
Soul;Tanzania;1940;2017;0,8;Canada;35;nan;Tanzania
Spagnvola;AgroCriso Plantation;793;2012;0,7;U.S.A.;3;nan;Dominican Republic
Spagnvola;AgroCriso Plantation;793;2012;0,8;U.S.A.;3;nan;Dominican Republic
Spagnvola;AgroCriso Plantation;793;2012;0,75;U.S.A.;325;nan;Dominican Republic
Spencer;Dominican Republic;1932;2017;0,7;U.S.A.;375;nan;Dominican Republic
Spencer;Ecuador;1932;2017;0,7;U.S.A.;35;nan;Ecuador
Spencer;Peru;1932;2017;0,7;U.S.A.;275;nan;Peru
Spencer;Dominican Republic, lot D82R;1792;2016;0,7;Australia;35;nan;Domincan Republic
Spencer;Ecuador, lot E432314L;1792;2016;0,7;Australia;375;nan;Ecuador
Spencer;Madagascar, lot M0403R;1792;2016;0,7;Australia;375;nan;Madagascar
Spencer;Malekula Island;1434;2014;0,72;Australia;275;Trinitario;Vanuatu
Sprungli (Felchlin);Alto Beni;1057;2013;0,7;Switzerland;3;Criollo;Bolivia
SRSLY;Dominican Republic;1113;2013;0,7;U.S.A.;3;nan;Dominican Republic
SRSLY;Dominican Republic;1121;2013;0,84;U.S.A.;225;nan;Dominican Republic
Starchild;Bolivar, Arriba;1634;2015;0,7;U.S.A.;3;Forastero (Nacional);Ecuador
Starchild;Hispaniola;1692;2015;0,7;U.S.A.;3;nan;Domincan Republic
Starchild;Cacao Verapaz;1692;2015;0,7;U.S.A.;3;nan;Guatemala
Starchild;Rio Tuma;1692;2015;0,7;U.S.A.;3;Trinitario (Amelonado);Nicaragua
Starchild;Sambirano Valley;1696;2015;0,7;U.S.A.;3;Trinitario;Madagascar
Stella (aka Bernrain);Bahia, Agri-Forestal Plantation, 2010;859;2012;0,68;Switzerland;275;Trinitario;Brazil
Stella (aka Bernrain);India;729;2011;0,72;Switzerland;325;nan;India
Stone Grindz;Ecuador, Midnight Dark;1291;2014;0,84;U.S.A.;35;nan;Ecuador
Stone Grindz;Ecuador, Twilght Dark;1291;2014;0,7;U.S.A.;35;nan;Ecuador
StRita Supreme;Samar, East Visayas region;939;2012;0,65;U.S.A.;25;nan;Philippines
StRita Supreme;Samar, East Visayas region;943;2012;0,7;U.S.A.;25;nan;Philippines
StRita Supreme;Samar, East Visayas region;943;2012;0,75;U.S.A.;275;nan;Philippines
Sublime Origins;Sambirano;1157;2013;0,67;U.S.A.;275;Trinitario;Madagascar
Sublime Origins;Moho Valley;1157;2013;0,78;U.S.A.;325;Trinitario;Belize
Summerbird;Peru;1800;2016;0,61;Denmark;25;Criollo, Trinitario;Peru
Summerbird;Peru;1800;2016;0,71;Denmark;3;Criollo, Trinitario;Peru
Suruca Chocolate;Venezuela;1796;2016;0,7;Venezuela;275;nan;Venezuela
Suruca Chocolate;Venezuela;1796;2016;0,6;Venezuela;3;nan;Venezuela
Svenska Kakaobolaget;Sri Lanka;1618;2015;0,7;Sweden;275;Criollo, Trinitario;Sri Lanka
Szanto Tibor;Nacional;1668;2015;0,7;Hungary;325;nan;Ecuador
Szanto Tibor;Baracoa;1704;2015;0,88;Hungary;325;Trinitario;Cuba
Szanto Tibor;Ambolikapiky;1704;2015;0,7;Hungary;325;Trinitario;Madagascar
Szanto Tibor;Winak, Sumaco;1704;2015;0,7;Hungary;375;Forastero (Nacional);Ecuador
Szanto Tibor;Ben Tre, Mekong Delta;1708;2015;0,7;Hungary;325;Trinitario;Vietnam
Szanto Tibor;Fazenda Sempre Firme, Bahia;1708;2015;0,7;Hungary;35;Forastero (Parazinho);Brazil
Szanto Tibor;Porcelana;1263;2014;0,7;Hungary;35;Criollo;Venezuela
Szanto Tibor;Baracoa;1263;2014;0,7;Hungary;375;Trinitario;Cuba
Szanto Tibor;Autumn, Primary Harvest, 2012;1185;2013;0,7;Hungary;35;Criollo;Madagascar
Szanto Tibor;Spring, Secondary Harvest, 2012;1185;2013;0,7;Hungary;35;Criollo;Madagascar
Szanto Tibor;Cacao Blanco;1193;2013;0,7;Hungary;325;nan;Nicaragua
Szanto Tibor;Santo Domingo;939;2012;0,7;Hungary;325;nan;Dominican Republic
Szanto Tibor;Millot Plantation;939;2012;0,7;Hungary;325;nan;Madagascar
Szanto Tibor;"Ayacucho, ""El Guinacho""";939;2012;0,7;Hungary;375;nan;Peru
Szanto Tibor;Crudo;761;2011;0,7;Hungary;3;nan;Venezuela
Tabal;Costa Rica;1101;2013;0,7;U.S.A.;275;nan;Costa Rica
Tabal;Dominican Republic;1101;2013;0,7;U.S.A.;275;nan;Dominican Republic
Tabal;Chiapas, Lacandon Jungle;1105;2013;0,7;U.S.A.;25;nan;Mexico
Tabal;Peru;1105;2013;0,7;U.S.A.;3;nan;Peru
Tablette (aka Vanillabeans);Colombia;1450;2015;0,7;Japan;3;nan;Colombia
Tablette (aka Vanillabeans);Papua;1450;2015;0,62;Japan;325;nan;Papua New Guinea
Tablette (aka Vanillabeans);Vietnam;1450;2015;0,6;Japan;325;Trinitario;Vietnam
Tablette (aka Vanillabeans);Trinidad;1680;2015;0,77;Japan;275;Trinitario;Trinidad
Tan Ban Skrati;Paramaribo, batch 20160043-01;1868;2016;0,7;Suriname;325;Trinitario;Suriname
Taza;Belize;1271;2014;0,68;U.S.A.;3;Trinitario;Belize
Taza;Alto Beni;785;2011;0,87;U.S.A.;325;nan;Bolivia
Taza;Chiapan;451;2009;0,75;U.S.A.;275;nan;Mexico
Taza;Dark, Stone Ground;180;2007;0,7;U.S.A.;3;nan;Dominican Republic
TCHO;West Africa;1716;2016;0,62;U.S.A.;2;Forastero;West Africa
TCHO;Peru- Ecuador;915;2012;0,99;U.S.A.;325;nan;Peru, Ecuador
TCHO;TCHOPro 60.5;387;2009;0,6;U.S.A.;275;nan; 
TCHO;TCHOPro 68;387;2009;0,68;U.S.A.;3;nan; 
TCHO;Chocolatey-beta;199;2008;0,7;U.S.A.;25;Forastero;Ghana
TCHO;Fruity-beta;280;2008;0,7;U.S.A.;25;nan;Peru
TCHO;Citrus-beta;280;2008;0,7;U.S.A.;275;nan;Madagascar
TCHO;Nutty-beta;284;2008;0,7;U.S.A.;25;nan;Peru
Tejas;Concepcion;801;2012;0,7;U.S.A.;275;nan;Madagascar
Tejas;Bayou Blend;801;2012;0,7;U.S.A.;3;Blend;Ecuador, Mad., PNG
Tejas;Aranama;805;2012;0,7;U.S.A.;3;nan;Papua New Guinea
Tejas;Presidio;805;2012;0,7;U.S.A.;35;nan;Dominican Republic
Tejas;La Bahia, w/ cane juice;817;2012;0,7;U.S.A.;325;nan;Ecuador
Tejas;Capistrano;821;2012;0,7;U.S.A.;2;nan;Peru
Tejas;La Bahia, w/ cane sugar;825;2012;0,7;U.S.A.;325;nan;Ecuador
Tejas;San Jose;829;2012;0,7;U.S.A.;275;nan;Bolivia
Tejas;Capistrano*;829;2012;0,7;U.S.A.;3;nan;Madagascar
Tejas;Espada;833;2012;0,7;U.S.A.;325;nan;Mexico
Tejas;Espada;967;2012;0,7;U.S.A.;275;nan;Brazil
Tejas;Concepcion*;971;2012;0,8;U.S.A.;3;nan;Venezuela
Tejas;San Jose;971;2012;0,67;U.S.A.;325;nan;Bolivia
Tejas;Bahia, Floresta Azul,Good Friends Reserve#3;971;2012;0,7;U.S.A.;35;Forastero (Parazinho);Brazil
Terroir;Peru;1478;2015;0,7;U.S.A.;275;nan;Peru
Terroir;Belize;1478;2015;0,7;U.S.A.;375;Trinitario;Belize
Terroir;Madagascar;1478;2015;0,7;U.S.A.;375;Trinitario;Madagascar
Terroir;Ecuador;1482;2015;0,7;U.S.A.;325;nan;Ecuador
Terroir;Oko Caribe;1554;2015;0,7;U.S.A.;35;nan;Domincan Republic
Terroir;Guatemala;1558;2015;0,7;U.S.A.;375;Trinitario;Guatemala
Terroir;Ecuador;1323;2014;0,77;U.S.A.;325;nan;Ecuador
Terroir;Madagascar;1323;2014;0,67;U.S.A.;375;Trinitario;Madagascar
Terroir;Uganda;1323;2014;0,73;U.S.A.;375;Forastero;Uganda
The Barn;Peru;1614;2015;0,7;Sweden;3;nan;Peru
Theo;Congo w/ nibs;903;2012;0,65;U.S.A.;325;Forastero;Congo
Theo;Madagascar;162;2007;0,65;U.S.A.;35;Trinitario;Madagascar
Theo;Ivory Coast;184;2007;0,75;U.S.A.;25;nan;Ivory Coast
Theo;Ghana, Kumasi;184;2007;0,84;U.S.A.;3;Forastero;Ghana
Theo;"Venezuela; Barinos, Merida, Tachron";188;2007;0,91;U.S.A.;2;Blend;Venezuela
Theo;Ghana, Panama, Ecuador;188;2007;0,75;U.S.A.;3;Blend;Ghana, Panama, Ecuador
Theobroma;Piura Select, Cacao Blanc;1684;2015;0,7;Japan;325;nan;Peru
Timo A. Meyer;Belize, med roast;1836;2016;0,72;Germany;375;Trinitario, TCGA;Belize
To'ak (Ecuatoriana);Manabi;1418;2014;0,81;Ecuador;325;Forastero (Nacional);Ecuador
Tobago Estate (Pralus);Roxborough, Tobago;895;2012;0,7;France;4;Trinitario;Tobago
Tocoti;Wild Bolivian, Jungle Love;927;2012;0,77;U.S.A.;3;Criollo;Bolivia
Tocoti;Venezuela;789;2011;0,72;U.S.A.;275;nan;Venezuela
Tocoti;Dominican Republic;789;2011;0,74;U.S.A.;3;nan;Dominican Republic
Treehouse;Conacado;1239;2014;0,72;U.S.A.;3;nan;Dominican Republic
Tsara (Cinagra);Ambanja, Tsara Valley;753;2011;0,72;Madagascar;35;nan;Madagascar
twenty-four blackbirds;Oko Caribe;1700;2015;0,75;U.S.A.;275;nan;Domincan Republic
twenty-four blackbirds;Cedeno, lot 271;1700;2015;0,75;U.S.A.;35;nan;Ecuador
twenty-four blackbirds;Madagascar;1235;2014;0,75;U.S.A.;35;Trinitario;Madagascar
twenty-four blackbirds;Dominican Republic;1022;2013;0,68;U.S.A.;325;nan;Dominican Republic
twenty-four blackbirds;Palos Blancos;1026;2013;0,75;U.S.A.;25;nan;Bolivia
twenty-four blackbirds;Dominican Republic;753;2011;0,73;U.S.A.;275;nan;Dominican Republic
Two Ravens;Peru;1740;2016;0,6;U.S.A.;3;Criollo;Peru
Un Dimanche A Paris;Dominican Republic;709;2011;0,63;France;375;nan;Dominican Republic
Undone;Matagalpa;1438;2014;0,74;U.S.A.;275;nan;Nicaragua
Undone;Nourish;1438;2014;0,7;U.S.A.;3;nan;Dominican Republic
Upchurch;Madagascar, Sassy Bar;1752;2016;0,72;U.S.A.;3;Trinitario;Madagascar
Upchurch;Tanzania, Party Bar;1752;2016;0,72;U.S.A.;325;nan;Tanzania
Urzi;Sur del Lago, Merida;1327;2014;0,65;Italy;325;Trinitario;Venezuela
Valrhona;Piura, Illanka, Quemazon;1510;2015;0,63;France;4;nan;Peru
Valrhona;Andoa, Grand Cru blend;1145;2013;0,7;France;35;nan; 
Valrhona;Loma Sotavento, 2013;1153;2013;0,64;France;35;nan;Dominican Republic
Valrhona;Otucan, Grand Cru;931;2012;0,69;France;4;nan;Venezuela
Valrhona;Caraque;709;2011;0,56;France;325;nan; 
Valrhona;Porcelana, Pedegral;757;2011;0,64;France;4;Criollo;Venezuela
Valrhona;Tainori;327;2009;0,64;France;375;nan;Dominican Republic
Valrhona;Alpaco;370;2009;0,66;France;375;nan;Ecuador
Valrhona;Nyangbo;395;2009;0,68;France;35;Forastero;Ghana
Valrhona;Araguani;117;2007;0,72;France;3;Blend;Venezuela, Carribean
Valrhona;Chuao 2002 P.;129;2007;0,65;France;375;Trinitario;Venezuela
Valrhona;Manjari;129;2007;0,64;France;4;Criollo, Trinitario;Madagascar
Valrhona;Le Noir Extra Amer;147;2007;0,85;France;15;nan; 
Valrhona;Abinao;153;2007;0,85;France;25;Forastero;West Africa
Valrhona;Le Noir Amer;157;2007;0,71;France;275;Forastero;West Africa
Valrhona;Porcelana, Maracaibo, Palmira P. 2006;162;2007;0,64;France;325;Criollo (Porcelana);Venezuela
Valrhona;Caraibe;63;2006;0,66;France;3;Trinitario;Carribean
Valrhona;Guanaja;63;2006;0,7;France;4;Criollo, Trinitario;South America
Valrhona;Gran Couva 2005 P.;75;2006;0,64;France;25;Trinitario;Trinidad
Valrhona;Porcelana, Maracaibo, Palmira P. 2005;75;2006;0,64;France;3;Criollo (Porcelana);Venezuela
Valrhona;Sambirano, Ampamakia 2005, Millot P.;75;2006;0,64;France;35;Trinitario;Madagascar
Vanleer (Barry Callebaut);Manhattan;963;2012;0,72;U.S.A.;25;Forastero;Ghana
Vanleer (Barry Callebaut);Napa;963;2012;0,65;U.S.A.;275;Forastero;Ghana
Vao Vao (Chocolaterie Robert);Madagascar;404;2009;0,72;Madagascar;275;Trinitario;Madagascar
Vao Vao (Chocolaterie Robert);Madagascar;404;2009;0,76;Madagascar;275;Trinitario;Madagascar
Vao Vao (Chocolaterie Robert);Madagascar;404;2009;0,8;Madagascar;275;Trinitario;Madagascar
Vao Vao (Chocolaterie Robert);Madagascar;404;2009;0,7;Madagascar;3;Trinitario;Madagascar
Vao Vao (Chocolaterie Robert);Madagascar w/ nibs;404;2009;0,68;Madagascar;3;Trinitario;Madagascar
Vao Vao (Chocolaterie Robert);Madagascar;404;2009;0,64;Madagascar;325;Trinitario;Madagascar
Vicuna;Palos Blancos;1470;2015;0,7;U.S.A.;325;nan;Bolivia
Vicuna;Palos Blancos + nibs;1470;2015;0,7;U.S.A.;325;nan;Bolivia
Videri;Dominican Republic;1211;2014;0,9;U.S.A.;325;nan;Dominican Republic
Videri;Trinidad;1211;2014;0,75;U.S.A.;35;Trinitario;Trinidad
Videri;Mindo;1227;2014;0,75;U.S.A.;35;nan;Ecuador
Videri;Dark;1117;2013;0,9;U.S.A.;375;nan;Central and S. America
Videri;Classic;991;2012;0,7;U.S.A.;325;nan;Central and S. America
Vietcacao (A. Morin);Ben Tre, Mekong Delta, MoCay;951;2012;0,7;France;35;Trinitario;Vietnam
Vintage Plantations;San Martin;1205;2014;0,75;U.S.A.;3;nan;Peru
Vintage Plantations (Tulicorp);Los Rios, Rancho Grande 2004/2007;153;2007;1;U.S.A.;2;Forastero (Arriba);Ecuador
Vintage Plantations (Tulicorp);Los Rios, Rancho Grande 2004/2007;153;2007;0,9;U.S.A.;2;Forastero (Arriba);Ecuador
Vintage Plantations (Tulicorp);Los Rios, Rancho Grande 2004/2007;153;2007;0,75;U.S.A.;3;Forastero (Arriba);Ecuador
Vintage Plantations (Tulicorp);Los Rios, Rancho Grande 2007;153;2007;0,65;U.S.A.;3;Forastero (Arriba);Ecuador
Violet Sky;Sambirano Valley;1458;2015;0,77;U.S.A.;275;Trinitario;Madagascar
Violet Sky;Moho River Valley;1458;2015;0,77;U.S.A.;3;Criollo, Trinitario;Belize
Violet Sky;Cuyagua;1458;2015;0,77;U.S.A.;3;Criollo;Venezuela
Violet Sky;Peru;1458;2015;0,77;U.S.A.;325;Criollo, Trinitario;Peru
Violet Sky;Cahabon;1502;2015;0,77;U.S.A.;275;Trinitario;Guatemala
Vivra;Peru;1720;2016;0,7;U.S.A.;25;nan;Peru
Vivra;Ocumare;1720;2016;0,7;U.S.A.;25;nan;Venezuela
Vivra;Dominican Republic;1724;2016;0,7;U.S.A.;3;nan;Domincan Republic
Wellington Chocolate Factory;Conacado;1756;2016;0,7;New Zealand;35;Trinitario;Dominican Republic
Wellington Chocolate Factory;Piura Blanco, Norandino;1756;2016;0,7;New Zealand;35;nan;Peru
Whittakers;Ghana;733;2011;0,72;New Zealand;25;Forastero;Ghana
Wilkie's Organic;Amazonas;1169;2013;0,75;Ireland;25;Criollo;Peru
Wilkie's Organic;Amazonas;1169;2013;0,89;Ireland;275;Criollo;Peru
Wilkie's Organic;Tumbes;1169;2013;0,75;Ireland;325;Criollo;Peru
Wilkie's Organic;Amazonas w/ nibs;1173;2013;0,75;Ireland;275;Criollo;Peru
Willie's Cacao;Los Llanos;1848;2016;0,7;U.K.;4;nan;Colombia
Willie's Cacao;Los Llanos;1227;2014;0,88;U.K.;3;Trinitario;Colombia
Willie's Cacao;Java, Indonesian Black;1109;2013;1;U.K.;225;nan;Indonesia
Willie's Cacao;Sambirano;593;2010;0,71;U.K.;3;Trinitario;Madagascar
Willie's Cacao;Hacienda Las Trincheras;593;2010;0,72;U.K.;35;nan;Venezuela
Willie's Cacao;Java;593;2010;0,69;U.K.;375;nan;Indonesia
Willie's Cacao;San Martin;457;2009;0,7;U.K.;3;nan;Peru
Willie's Cacao;Rio Caribe;457;2009;0,72;U.K.;325;Trinitario;Venezuela
Wm;Guasare, Zulia Prov., 2015, batch 124;1912;2016;0,74;U.S.A.;3;Criollo;Venezuela
Wm;Wild Beniano, 2016, batch 128, Heirloom;1912;2016;0,76;U.S.A.;35;nan;Bolivia
Wm;Ghana, 2013, batch 129;1916;2016;0,75;U.S.A.;375;nan;Ghana
Woodblock;Maranon, Cajamarca;1243;2014;0,7;U.S.A.;3;Forastero (Nacional);Peru
Woodblock;Camino Verde P., Balao, Guayas;1042;2013;0,7;U.S.A.;325;nan;Ecuador
Woodblock;Gran Couva;1042;2013;0,7;U.S.A.;35;Trinitario;Trinidad
Woodblock;Ecuador;825;2012;0,7;U.S.A.;25;nan;Ecuador
Woodblock;Costa Rica;825;2012;0,7;U.S.A.;3;nan;Costa Rica
Woodblock;Sambirano;951;2012;0,7;U.S.A.;325;Trinitario;Madagascar
Woodblock;Ocumare;741;2011;0,7;U.S.A.;4;nan;Venezuela
Woodblock;La Red;769;2011;0,7;U.S.A.;35;nan;Dominican Republic
Xocolat;Hispaniola;1057;2013;0,66;Domincan Republic;3;nan;Dominican Republic
Xocolla;Sambirano, batch 170102;1948;2017;0,7;U.S.A.;275;nan;Madagascar
Xocolla;Hispaniola, batch 170104;1948;2017;0,7;U.S.A.;25;nan;Dominican Republic
Zak's;Papua New Guinea, Batch 2;1574;2015;0,7;U.S.A.;3;nan;Papua New Guinea
Zak's;Dominican Republic, Batch D2;1578;2015;0,7;U.S.A.;325;nan;Domincan Republic
Zak's;Madagascar, Batch 2;1578;2015;0,7;U.S.A.;325;Trinitario;Madagascar
Zak's;Peru, Batch 1;1578;2015;0,7;U.S.A.;325;nan;Peru
Zak's;Belize, Batch 2;1578;2015;0,7;U.S.A.;35;Trinitario;Belize
Zak's;House Blend, Batch 2;1582;2015;0,6;U.S.A.;3;nan; 
Zart Pralinen;Millot P., Ambanja;1820;2016;0,7;Austria;35;Criollo, Trinitario;Madagascar
Zart Pralinen;UNOCACE;1824;2016;0,7;Austria;275;Nacional (Arriba);Ecuador
Zart Pralinen;San Juan Estate;1824;2016;0,85;Austria;275;Trinitario;Trinidad
Zart Pralinen;Kakao Kamili, Kilombero Valley;1824;2016;0,85;Austria;3;Criollo, Trinitario;Tanzania
Zart Pralinen;Kakao Kamili, Kilombero Valley;1824;2016;0,7;Austria;35;Criollo, Trinitario;Tanzania
Zart Pralinen;San Juan Estate, Gran Couva;1880;2016;0,78;Austria;35;Trinitario;Trinidad
Zokoko;Guadalcanal;1716;2016;0,78;Australia;375;nan;Solomon Islands
Zokoko;Goddess Blend;1780;2016;0,65;Australia;325;nan; 
Zokoko;Alto Beni;697;2011;0,68;Australia;35;nan;Bolivia
Zokoko;Tokiala;701;2011;0,66;Australia;35;Trinitario;Papua New Guinea
Zokoko;Tranquilidad, Baures;701;2011;0,72;Australia;375;nan;Bolivia
Zotter;Raw;1205;2014;0,8;Austria;275;nan; 
Zotter;Bocas del Toro, Cocabo Co-op;801;2012;0,72;Austria;35;nan;Panama
Zotter;Amazonas Frucht;801;2012;0,65;Austria;35;nan; 
Zotter;Satipo Pangoa region, 16hr conche;875;2012;0,7;Austria;3;Criollo (Amarru);Peru
Zotter;Satipo Pangoa region, 20hr conche;875;2012;0,7;Austria;35;Criollo (Amarru);Peru
Zotter;Loma Los Pinos, Yacao region, D.R.;875;2012;0,62;Austria;375;nan;Dominican Republic
Zotter;El Oro;879;2012;0,75;Austria;3;Forastero (Nacional);Ecuador
Zotter;Huiwani Coop;879;2012;0,75;Austria;3;Criollo, Trinitario;Papua New Guinea
Zotter;El Ceibo Coop;879;2012;0,9;Austria;325;nan;Bolivia
Zotter;Santo Domingo;879;2012;0,7;Austria;375;nan;Dominican Republic
Zotter;Kongo, Highlands;883;2012;0,68;Austria;325;Forastero;Congo
Zotter;Indianer, Raw;883;2012;0,58;Austria;35;nan; 
Zotter;Peru;647;2011;0,7;Austria;375;nan;Peru
Zotter;Congo;749;2011;0,65;Austria;3;Forastero;Congo
Zotter;Kerala State;749;2011;0,65;Austria;35;Forastero;India
Zotter;Kerala State;781;2011;0,62;Austria;325;nan;India
Zotter;Brazil, Mitzi Blue;486;2010;0,65;Austria;3;nan;Brazil
